ID	ASK	COUNT	CREATED	MAX	MEAN	MEDIAN	MIN	STANDARDDEVIATION	SUM	SYMBOL	VARIANCE
4773	1	50	1498680394124	46956.0393113867	3202.21124516471	97.8220346966714	0.251699999998	7617.75611408093	160110.562258236	BTC	58030208.2136174
3862	0	50	1498680314005	38674.2612021264	4764.83935375289	1316.37718095726	0.6999657015288	7535.17762770692	238241.967687645	BTC	56778901.8810949
3856	0	50	1498680302620	38674.2612021264	4518.41973330043	755.684944734879	0.6999657015288	7528.66430444863	225920.986665021	BTC	56680786.209079
5552	0	50	1498680462302	38674.2612021264	3548.75544572644	287.77492745795	0.248200000002	7503.70032835366	177437.772286322	BTC	56305518.6177349
5292	0	50	1498680438969	38674.2612021264	3750.31506650848	322.289990858145	0.6999657015288	7476.29700357213	187515.753325424	BTC	55895016.8856217
5422	0	50	1498680450543	38674.2612021264	3547.01616233665	322.289990858145	0.6999657015288	7476.13876314744	177350.808116833	BTC	55892650.8058358
5682	0	50	1498680474663	38674.2612021264	3519.44635587752	287.77492745795	0.248200000002	7461.12017299171	175972.317793876	BTC	55668314.2358238
7243	1	50	1498680614076	33351.4738778069	3443.56496903801	246.158030536238	0.204794715515275	7403.98702435457	172178.248451901	BTC	54819023.8568109
4252	0	50	1498680348309	38674.2612021264	3756.89090519247	496.451894204645	0.6999657015288	7382.07583158545	187844.545259623	BTC	54495043.5832781
3992	0	50	1498680325024	38674.2612021264	4167.49088832548	738.593293129659	0.6999657015288	7375.18389086266	208374.544416274	BTC	54393337.4240401
4382	0	50	1498680359698	38674.2612021264	3765.86352946509	515.500327403887	0.6999657015288	7374.00911272018	188293.176473254	BTC	54376010.3944803
4122	0	50	1498680336259	38674.2612021264	3680.09185476655	655.141982240276	0.6999657015288	7299.9194632488	184004.592738328	BTC	53288824.1699186
4512	0	50	1498680370987	38674.2612021264	3945.66463264929	655.141982240276	0.6999657015288	7292.6038142235	197283.231632465	BTC	53182070.3912271
7113	1	50	1498680602467	33351.4738778069	3845.58924441869	370.921377058545	0.204794715515275	7288.04172022332	192279.462220935	BTC	53115552.1157156
5812	0	50	1498680486218	38674.2612021264	3501.72118436754	426.09761041695	0.248200000002	7262.24699559495	175086.059218377	BTC	52740231.4250279
4910	1	50	1498680405211	35641.7284057835	3533.92741685052	110.988523384671	0.251699999998	7257.99222956069	176696.370842526	BTC	52678451.2043634
4642	0	50	1498680383030	38674.2612021264	3773.2923913003	516.491650523847	0.69996109613355	7218.26379046685	188664.619565015	BTC	52103332.1487648
